,candidato,text
186,Haddad,"RT @filgmartin: As lives do Haddad são acompanhadas por um número menor de pessoas do que as minhas. Neste instante, ele está fazendo uma l…"
187,Haddad,"RT @mah_13_: Neste momento Haddad não representa mais só o PT, representa todos os homens e mulheres que lutam por uma sociedade livre!"
188,Haddad,RT @musoverao: Haddad e Bolsonaro tuitando um sobre o outro parece aquele casal que terminou e ainda n superou o término
189,Haddad,RT @exame: Haddad propõe recriar Ministério da Ciência https://t.co/QxM27Ay5TY
190,Haddad,@OGloboPolitica Haddad é 1 versão piorada do molusco Luladrão aliás Haddad foi um looser para a cidade de São Paulo… https://t.co/j9AqZnMANI
191,Haddad,"RT @whitewoIfs: pleníssima no meu belissimo e confortavel onibus com janela panorâmica escurecida, carregador de celular e ar condicionado…"
192,Haddad,"RT @brasil247: Haddad: Bolsonaro não tem qualificação nem para vereador, quanto mais para presidente

https://t.co/mMpXM4XYE8"
193,Haddad,"RT @lubs_uai: o haddad é AQUARIANO

não podia ser um signo melhor: LÍDER, vanguardista, fascinado pela inovação e totalmente repudiador de…"
194,Haddad,"RT @guarosen: O POSTE Haddad é motivo de chacota até nos EUA!
Deixem suas risadas kkkk #BrasilComBolsonaro17 https://t.co/2k7OAhSBk1"
195,Haddad,"RT @blogdoailton: O candidato Fernando Haddad chamou de charlatão Edir Macedo. Bingo!
Pela primeira vez um político brasileiro tem a corage…"
196,Haddad,RT @jairbolsonaro: Como mentir mais? Isso é PT! https://t.co/OB8Q4B3uVv
197,Haddad,Campanha de Bolsonaro passa a associar Haddad a Dilma e o chama de 'novo poste de Lula'. https://t.co/liwv3jmnTU
198,Haddad,"Pronto gente Haddad já fez o caraio da autocrítica que vcs queriam, e agora?"
199,Haddad,"RT @charlesnisz: Está aí o que vocês queriam
AUTOCRÍTICA https://t.co/ETJrpmfb3B"
200,Haddad,"RT @AcordouAcordou: IGREJA UNIVERSAL

RESPONDE AO CANDIDATO

HADDAD DO PT 

. https://t.co/KMILdnOBYs"
