,candidato,text
132,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
133,Alckmin,"RT @gerdwenzel: A omissão e/ou conivência dos partidos  de centro (conservadores, liberais, católicos) com os nazistas, foram a pá de cal n…"
134,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
135,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
136,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
137,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
138,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
139,Alckmin,"RT @Gildasol: Pois é. O ""eu tenho medo"" eterno da @reginaduarte que aparecia em toda campanha fazendo terrorismo contra a esquerda virou of…"
140,Alckmin,"RT @RevistaISTOE: O voo kamikaze de Alckmin que afundou levando junto o PSDB inteiro

Naufrágio anunciado da candidatura tucana, após suces…"
141,Alckmin,"RT @joicehasselmann: O @geraldoalckmin é um horror, jogou sujo, atacou @jairbolsonaro , favoreceu o PT, e prejudicou até mesmo o @jdoriajr.…"
142,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
143,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
144,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
145,Alckmin,Boulos está com Haddad!
146,Alckmin,"RT @RevistaISTOE: O voo kamikaze de Alckmin que afundou levando junto o PSDB inteiro

Naufrágio anunciado da candidatura tucana, após suces…"
147,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
148,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
149,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
150,Alckmin,"RT @DeputadoFederal: O mundo dá voltas. A atriz Regina Duarte, que votou no Collor, FHC, Serra, Alckmin e Aécio (até aqui ok, dentro da dem…"
151,Alckmin,"RT @ronaldrios: Odiar o Bolsonaro mas votar branco porque ""PT de novo jamais"" e aí ficar TORCENDO pra não dar Bolso é VIVER NUM UNIVERSO QU…"
152,Alckmin,RT @joicehasselmann: Só se for por cima do meu cadáver! Essa tucanada velha já era https://t.co/NS20ZkLW7V
153,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
154,Alckmin,"RT @gerdwenzel: A omissão e/ou conivência dos partidos  de centro (conservadores, liberais, católicos) com os nazistas, foram a pá de cal n…"
155,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
156,Alckmin,"RT @DeputadoFederal: O mundo dá voltas. A atriz Regina Duarte, que votou no Collor, FHC, Serra, Alckmin e Aécio (até aqui ok, dentro da dem…"
157,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
158,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
159,Alckmin,"RT @gerdulino: São Paulo é tão tucanistao que o segundo turno para governador será entre João Doria (PSDB) que é apadrinhado do Alckmin.
E…"
160,Alckmin,sou muito haddad e alckimin
161,Alckmin,RT @juliolinden: @Suziane___ Não voto em socialista nem em traíra. Mas França em sua propaganda fala em continuar o trabalho iniciado por A…
162,Alckmin,"RT @lsentoes: Se não sabe nem que o PSDB é de esquerda, imagina se sabe o que é fascismo... https://t.co/4c1wMVHKb8"
